Date,Percent Change 1093.HK,Percent Change 1099.HK,Percent Change 1177.HK,Percent Change 2269.HK,Percent Change 2359.HK,Percent Change 0241.HK,Percent Change 3692.HK,Percent Change 6618.HK,Percent Change,Close
2021-04-14,0.046587250975268946,0.0,0.012562861933478775,0.04799218020674978,0.022092228047331908,0.0318906073467069,0.012500021192762611,0.020295174513599745,0.024240040526987333,116.41798128906406
2021-04-15,-0.011387128200288199,0.0626505656414722,0.012406876251771504,-0.0205607191424505,-0.002542872930736406,-0.006622499825896577,-0.017832688951265996,-0.01808318288962696,-0.00024645625587761677,116.38928934927873
2021-04-16,0.004188477597292017,0.004535164849423179,-0.012254832066831978,0.0019083677711673186,0.0012747361600740081,-0.011111111111111072,0.0,-0.014732951165762342,-0.0032740184957186086,116.00822866324565
2021-04-19,0.0166840297045181,0.0880361533418772,0.02729519874701869,0.03142860049293139,0.01527689310475644,0.03370786516853941,-0.005586613608986046,0.028971948356271815,0.029476759413365874,119.42777530952287
2021-04-20,-0.01538457625951506,-0.024896280994711528,-0.010869583996423016,0.0027700407563231444,0.028213165064580048,-0.008695685345193604,-0.03651683406687678,-0.010899154994304938,-0.009534863729515217,118.28904774642741
2021-04-21,-0.009375015522042451,0.0,0.001221029230061177,-0.009208103260133105,0.0,-0.013157861714877095,-0.016034963536275648,-0.016528953411723002,-0.007885483526873766,117.35628140901338
2021-04-22,0.009463738214701811,0.027659558235330728,0.020731717103439795,0.02416355493486777,0.0030487059412251938,0.004444461398654509,-0.0133333559389468,0.013071909858310526,0.011156286218447942,118.66554167394506
2021-04-23,0.03333330021964276,-0.012422328852972675,0.009557936057332572,0.043557197683156135,0.05288753995623052,0.05309729359892956,0.028528552093243675,0.03778800436977958,0.030790936890667767,122.31936487872441
2021-04-26,-0.027217787871685384,-0.002096484008781374,-0.017751434546282918,-0.0017391038977582207,-0.01212471174366836,0.008403393670198822,-0.005839438333998581,0.010657234404070737,-0.00596354154098816,121.58990826500285
2021-04-27,0.0010362931893421745,0.018907595687596812,0.013252970379450835,-0.0601045413105783,0.02396263150071265,0.018750031789143806,-0.011747363293514446,0.05272407591475292,0.007097711732113307,122.45291838340195
2021-04-28,0.015528009790266584,-0.0020618242086823946,-0.003567150239654593,0.021315990637976512,0.026255672925139084,-0.018404938605218746,0.010401142890050785,0.04674456036283825,0.012026432944089435,123.92559019514798
2021-04-29,0.0010192940652200555,-0.014462825224606068,-0.008353185425808207,0.014519112049223404,0.011679644445422133,-0.006249984105428097,0.0,0.0015948719761451624,-3.1634027478952276e-05,123.9216699296224
2021-04-30,-0.020366579987833533,0.010482180125843454,0.007220151975052547,-0.020572477540031997,0.009895547335885713,-0.0062892920809685116,-0.013235316557042687,-0.0366241921178756,-0.008686247355871327,122.84525565186104
2021-05-03,-0.010394951037943634,0.10788383154835324,0.004778968028666286,-0.011872173988655699,0.006532389982964348,-0.02531647097699541,0.014903129996130637,-0.008264462809917328,0.009781282592825305,124.04683981257978
2021-05-04,0.013655373373494317,-0.043071216966972914,0.013079739874836127,-0.00462107221906094,-0.02758247792509505,0.012986979744866067,-0.010278956885853563,0.0025000254313150005,-0.005416450696558869,123.374946220671
2021-05-05,-0.02072536965505034,0.007827818744094106,-0.014084604787086619,-0.040854169184414424,-0.03170189206614571,-0.023504241283192506,-0.04599404160148002,-0.019950136866133894,-0.023623329587426176,120.46041920326911
2021-05-06,0.012698400844562086,-0.06796116504854366,-0.05833330873458997,0.029041625473107402,-0.01723147676721759,-0.002188233854460986,-0.0031104909509215295,-0.03562344803460249,-0.017838512134083342,118.31158455363482
2021-05-07,-0.007314492900358016,0.008333365122477288,0.0063211367508713145,-0.0423330185400741,-0.03097596716558182,0.0043859817901739095,0.031201248792657177,0.014072173671596078,-0.0020386965597797707,118.07038313322325
2021-05-10,0.026315789473684292,0.06611563734210191,0.026381914213641,0.013752395427459874,0.022919105265872375,0.01746723254120064,0.003025787931220991,0.021682566642064582,0.024707553604655708,120.9876134536096
2021-05-11,0.005128224690755134,0.015503935570057026,-0.0048959561174413135,0.003875983892514201,0.010613207929114798,-0.015021394230966045,-0.05882354971890913,-0.044991535776354175,-0.011076385470153688,119.64750800988347
2021-05-12,0.012244886043219827,-0.03053439393562163,0.00861004844266633,0.02895752938403162,0.030921857014280407,-0.023965190680836135,-0.030448741657336797,0.008888888888888946,0.0005843604374115713,119.71742527999933
2021-05-13,-0.005040341769184886,-0.01968503966571833,0.0,-0.02908066152434019,-0.022071307300509324,-0.031249949442487934,-0.04297518139043133,-0.022026431718061623,-0.021516114101341702,117.14157149775602
2021-05-14,0.10435661042693578,0.028112480870020606,0.03536584982908875,0.019323671497584627,0.01388888888888884,-0.018433249392417195,0.03799649205982969,-0.03873876623205219,0.022733997243484863,119.80466766128347
2021-05-17,-0.0018348169531450242,0.011718720023055074,-0.007067075095395503,0.02274882962918401,0.04052514899266901,0.007042325410881345,0.046589070263678645,0.012183721545825366,0.016488240477094115,121.78003583196106
2021-05-18,0.025735269303862385,0.007722037292863915,0.052194491631649687,0.01853568092415947,0.009325220713396254,0.011655011240462976,0.036565904078984746,0.020370342113353646,0.022762994662341635,124.55211413758376
2021-05-20,-0.019713285845592954,-0.009578543921305527,-0.03269447188214347,-0.015468649263270406,0.010869598749230436,-0.0046083123481043264,0.030674848061536863,0.029945582061202014,-0.0013216542985559215,124.38749930053959
2021-05-21,0.020109714393709455,-0.01160545996062079,0.02214458458591073,0.0231053610953047,0.021505343529485854,0.013888853322332029,0.04166671397194244,0.043171819611267814,0.02174836631866653,127.09272420079061
2021-05-24,0.03584234566968614,0.003913909372047053,0.03192699183080672,-0.008130026389297829,-0.008421020778327404,-0.02054789330727025,-0.054285757882254426,-0.06250001208202238,-0.010275182945829048,125.78682320854368
2021-05-25,-0.001730143342359436,-0.009746588838909442,-0.02872930645327687,0.05919854115974865,0.04883230415878792,0.018648000200605086,0.030211481755258784,0.024324296831010894,0.0176260731838582,128.00395095998252
2021-05-26,0.0190641479857927,0.051181148186348,-0.003412938919383879,0.018916568276125645,0.014170009159906405,-0.05720823698749611,-0.021994135881536314,-0.02198768748549773,-0.00015889070821765994,127.98361232155983
2021-05-27,0.020408143405366452,-0.0056180345165800505,0.0273972334300725,0.022784784373351963,-0.022455089820359264,-0.016990309465458098,0.01649184638447898,0.002697869244523865,0.005589555379424543,128.69898381029
2021-05-28,-0.02833334604899085,-0.02448209556341352,-0.04444440205891931,-0.05033002168082623,-0.015620233088868729,-0.05086423143928431,-0.02359890901913675,-0.045739896628888776,-0.03542664194104106,124.13961099266702
2021-05-31,0.04459695236437611,0.01930501958935449,0.013953474446076086,0.05386624378653404,0.03422526511790425,0.0020812131611029905,0.022658611316443977,-0.02913532358706894,0.020193932024340375,126.64647785858098
2021-06-01,-0.001642073666875965,-0.007575714336391148,-0.010321118099983373,0.02802962746038551,0.051744923353962635,0.02388364896189632,0.02511085161401705,0.014520812736553701,0.015468869752945591,128.60555572924466
2021-06-02,0.004934245096184675,-0.0019084405707311403,0.009269979449036958,-0.030473099561826866,-0.03318079491131609,-0.016227165616963912,-0.014409221585205634,-0.012404608911278037,-0.011799888326512506,127.0880245334705
2021-06-03,0.0,0.022944565591678234,-0.0011481318987415223,-0.013234064962179715,-0.010059153539894616,0.009278366428618456,0.0,0.0038647490423082687,0.0014557913327236383,127.27303817807929
2021-06-04,-0.016366596145236056,-0.007476664035119707,-0.011494187354914032,0.015087974654806713,0.016138654506819616,0.004085797958006898,-0.036549706786982106,-0.013474509194595141,-0.006256154549651727,126.4767983812335
2021-06-07,0.02163055451795648,0.04896426296670242,0.016278998074243267,-0.01238645762923396,-0.009411800608915444,-0.04781284544014641,0.012139535718358463,-0.04097557998285073,-0.0014466665479857393,126.29382862791903
2021-06-08,0.0016287018077021376,-0.055655336559366386,-0.02288327397056089,-0.0008361076538201395,-0.0100949941202918,-0.009615299381915077,-0.025487211784452568,0.007121026719334234,-0.014477811867921311,124.46537033696453
2021-06-09,-0.011382141557055525,0.00760459196734975,-0.005854823297213985,0.024267795195639374,0.00899820052465694,-0.024811271257059953,0.0,0.045454545454545414,0.005534612128857752,125.15423788525426
2021-06-10,0.006578941176802688,-0.015094325227557492,-0.002355654255420725,0.013071882795547163,0.017835909954999174,-0.014380543693527925,0.018461491511418293,0.033816425120772875,0.007241765922879256,126.06057558027561
2021-06-11,0.017973878361331908,-0.003831432184220329,-0.020070846627444072,0.006451637514175879,-0.002920560799724581,0.004489333618186819,0.004531768362351585,0.011214924749927135,0.002229837874323043,126.34167022616347
2021-06-15,-0.004815442972151418,-0.07884612450232875,-0.00963854480333115,-0.030448741657336686,-0.016988833909374224,-0.02234634788015244,-0.009022533445430025,-0.0314232346800416,-0.025441225481268287,123.1273833062596
2021-06-16,-0.05483865906618968,-0.03131523908594436,-0.032846769950442556,-0.033884284910091655,-0.06853396776430831,0.007999965122767794,-0.03338392582700489,0.0019083677711673186,-0.030611814213755792,119.35823072386249
2021-06-17,0.015358306092180252,0.01508614062979663,-0.008804993270897898,0.03336186035049393,0.008957094492319184,-0.019274385734242783,-0.021978045668932356,0.002857171921502921,0.0031953936015274853,119.73962725060716
2021-06-18,-0.023529390079574775,-0.04246284638626674,-0.01903554482093739,0.0935430692573429,0.04819281072028159,0.0023121917509483225,0.041733584601260976,0.020892657972297002,0.015205816626918986,121.56036606555551
2021-06-21,-0.027538700342149114,0.015521081743298026,-0.016817608553706065,0.04012102610211543,0.013309116198584325,-0.018454422837848705,0.010785777069097113,-0.011162762309229746,0.0007204383837701583,121.6479428192143
2021-06-22,0.028318556586095722,-0.006550201791658439,0.003947396076947607,-0.01673935877101662,0.019701510756763074,0.0023501179261404825,-0.012195052453833122,-0.03480719164076751,-0.0019967779139161007,121.40503889371956
2021-06-23,-0.003442337542768459,0.030769264305030797,-0.002621229439913164,0.02886745906951438,0.033372346875865766,-0.002344607821269995,0.052469039141382234,0.02923976651672855,0.020788712638071263,123.92889336009496
2021-06-24,-0.0034542281620523196,-0.019189797368818762,0.011826501205219886,-0.001438826965771134,-0.0005666068187853979,0.025851857513216503,0.005865125275335004,0.03409089513389851,0.006623114976530287,124.74968866973303
2021-06-25,0.0,0.0130434450895891,0.002597400184666032,0.025216137774109804,0.03344676507605615,0.019473091089120098,0.021865889699193897,0.02930407204272556,0.01811835011943258,127.0099472063415
2021-06-28,0.008665544350111798,0.010729614085237982,0.0038860376455533974,0.02319046367523625,0.007679615321163125,0.016853997599312276,0.008559179560361896,0.012455529420580591,0.011502497707194664,128.47087883287335
2021-06-29,-0.029209634240511928,-0.021231423193133314,-0.003870994813980566,-0.010302197370332222,-0.02014151883347426,-0.025414418902014235,-0.015558677816158606,-0.018453480203866834,-0.018022793171683996,126.15547475508401
2021-06-30,-0.005309771557870824,0.0021692471177519046,-0.012953355874389949,-0.012491346117395441,0.007222239176432277,-0.023809528958397275,-0.02298848432756806,-0.0035809660466664672,-0.00896774582351298,125.0241445232358
